symboling,wheelbase,carlength,carwidth,carheight,curbweight,enginesize,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg,price,NissanVersa,alfa_romeroQuadrifoglio,alfa_romeroGiulia,alfa_romeroStelvio,audi100Ls,audi100ls,audi4000,audi5000,audi5000s_diesel_,audiFox,bmw320i,bmwX1,bmwX3,bmwX4,bmwX5,bmwZ4,buickCentury,buickCenturyLuxus_sw_,buickCenturySpecial,buickElectra225Custom,buickOpelIsuzuDeluxe,buickRegalSportCoupe_turbo_,buickSkyhawk,buickSkylark,chevroletImpala,chevroletMonteCarlo,chevroletVega2300,dodgeChallengerSe,dodgeColt_sw_,dodgeColtHardtop,dodgeCoronetCustom,dodgeCoronetCustom_sw_,dodgeD200,dodgeDartCustom,dodgeMonaco_sw_,dodgeRampage,hondaAccord,hondaAccordCvcc,hondaAccordLx,hondaCivic,hondaCivic_auto_,hondaCivic1300,hondaCivic1500Gl,hondaCivicCvcc,hondaPrelude,isuzuD_Max,isuzuD_MaxV_Cross,isuzuMU_X,jaguarXf,jaguarXj,jaguarXk,maxdaGlcDeluxe,maxdaRx3,mazda626,mazdaGlc,mazdaGlc4,mazdaGlcCustom,mazdaGlcCustomL,mazdaGlcDeluxe,mazdaRx_4,mazdaRx_7Gs,mazdaRx2Coupe,mercuryCougar,mitsubishiG4,mitsubishiLancer,mitsubishiMirage,mitsubishiMirageG4,mitsubishiMontero,mitsubishiOutlander,mitsubishiPajero,nissanClipper,nissanDayz,nissanFuga,nissanGt_r,nissanJuke,nissanKicks,nissanLatio,nissanLeaf,nissanNote,nissanNv200,nissanOtti,nissanRogue,nissanTeana,nissanTitan,peugeot304,peugeot504,peugeot504_sw_,peugeot505sTurboDiesel,peugeot604sl,plymouthCricket,plymouthDuster,plymouthFuryGranSedan,plymouthFuryIii,plymouthSatelliteCustom_sw_,plymouthValiant,porcshcePanamera,porscheBoxter,porscheCayenne,porscheMacan,renault12tl,renault5Gtl,saab99e,saab99gle,saab99le,subaru,subaruBaja,subaruBrz,subaruDl,subaruR1,subaruR2,subaruTrezia,subaruTribeca,toyotaCarina,toyotaCelicaGt,toyotaCelicaGtLiftback,toyotaCorolla,toyotaCorolla1200,toyotaCorolla1600_sw_,toyotaCorollaLiftback,toyotaCorollaTercel,toyotaCorona,toyotaCoronaHardtop,toyotaCoronaLiftback,toyotaCoronaMarkIi,toyotaCressida,toyotaMarkIi,toyotaStarlet,toyotaTercel,toyoutaTercel,vokswagenRabbit,volkswagen1131DeluxeSedan,volkswagen411_sw_,volkswagenDasher,volkswagenModel111,volkswagenRabbit,volkswagenRabbitCustom,volkswagenSuperBeetle,volkswagenType3,volvo144ea,volvo145e_sw_,volvo244dl,volvo245,volvo246,volvo264gl,volvoDiesel,vwDasher,vwRabbit,diesel,gas,std,turbo,convertible,hardtop,hatchback,sedan,wagon,x4wd,fwd,rwd,front,rear,dohc,dohcv,l,ohc,ohcf,ohcv,rotor,eight,five,four,six,three,twelve,two,x1bbl,x2bbl,x4bbl,idi,mfi,mpfi,spdi,spfi
0.936197917030765,0.405763143954746,0.222960798995354,-0.516410072945313,0.235365983323594,-0.308377104753957,-0.454036843251731,0.628568798270975,-1.4522288611259,-0.33799671619045,-0.0788251067662856,1.41488126236939,-0.339263854689482,-0.254299567846081,0.394711192337217,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.669831982478078,0.405763143954746,0.222960798995354,-0.516410072945313,0.235365983323594,-0.308377104753957,-0.454036843251731,0.628568798270975,-1.4522288611259,-0.33799671619045,-0.0788251067662856,1.41488126236939,-0.339263854689482,-0.254299567846081,0.456672532895879,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.669831982478078,0.405763143954746,0.222960798995354,-0.516410072945313,0.235365983323594,0.296600764351851,0.890736882375171,-0.0729427975070967,-0.208594569705408,-0.287644760068772,0.426938489073733,-1.83469243562753,-0.644974141332752,-0.399512412994958,0.963003083521715,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.669831982478078,0.405763143954746,0.222960798995354,-0.516410072945313,0.235365983323594,0.402231820862389,0.890736882375171,-0.0729427975070967,-0.208594569705408,-0.287644760068772,0.426938489073733,-1.83469243562753,-0.644974141332752,-0.399512412994958,0.979901630946804,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.133182967276343,0.787710283852275,1.21183286547417,0.462517872466239,0.808309471142731,0.959195573372498,0.890736882375171,-0.0729427975070967,-0.208594569705408,-0.287644760068772,0.426938489073733,-1.83469243562753,-0.797829284654387,-0.835150948441588,1.41300514273058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.669831982478078,0.787710283852275,1.21183286547417,0.462517872466239,0.808309471142731,1.29529438954239,1.9713586261825,1.07162875349923,0.429166605382024,-0.539404540677166,1.96951745638579,0.576281598370186,-1.40924985794093,-1.27078948388822,2.18846070790415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.669831982478078,0.787710283852275,1.60089728507239,0.928674036947929,-0.0101812257417478,1.58337908911659,1.9713586261825,1.07162875349923,0.429166605382024,-0.539404540677166,1.96951745638579,0.576281598370186,-1.40924985794093,-1.27078948388822,3.50967676769542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.669831982478078,1.86712611399747,1.86027356480454,2.327142530393,1.05385668020807,1.82344967209508,1.9713586261825,1.07162875349923,0.429166605382024,-0.539404540677166,1.96951745638579,0.576281598370186,-1.56210500126256,-1.56121517418597,2.95452819117488,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.936197917030765,-1.71985572156194,-2.67070582176643,-2.61411281311292,-0.214803899962868,-2.05032925484592,-1.58268622011717,-1.54980931493462,-0.718803509775353,-0.161764869764575,-1.41909863574233,-0.0526681496292181,3.32925958502976,3.23080871572696,-1.01713115142268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.133182967276343,-0.706865480964143,-1.47109052800524,-1.07579747032334,-0.705898318093556,-1.30899129460833,-0.886285540774663,-1.10674935970636,-0.463699039740381,-0.136588891703735,-0.862758680318314,0.576281598370186,1.95356329513504,1.77868026423819,-0.873931608798221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.669831982478078,-0.706865480964143,-1.23603077449798,-1.07579747032334,-0.705898318093556,-1.24177153137435,-0.886285540774663,-1.10674935970636,-0.463699039740381,-0.136588891703735,-0.862758680318314,0.576281598370186,1.95356329513504,1.77868026423819,-0.838882769694331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.133182967276343,-0.839716660058935,-1.35761340562242,-0.982566237427002,-1.19699273622424,-1.30515016528067,-0.886285540774663,-1.32827933732049,-0.0810423346879218,-0.18442325001933,-0.913335039902315,0.785931514369987,1.80070815181341,1.48825457394044,-0.964432718341479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
