COMPACTNESS,CIRCULARITY,DISTANCE_CIRCULARITY,RADIUS_RATIO,PR_AXIS_ASPECT_RATIO,MAX_LENGTH_ASPECT_RATIO,SCATTER_RATIO,ELONGATEDNESS,PR_AXIS_RECTANGULARITY,MAX_LENGTH_RECTANGULARITY,SCALED_VARIANCE_MAJOR,SCALED_VARIANCE_MINOR,SCALED_RADIUS_OF_GYRATION,SKEWNESS_ABOUT_MAJOR,SKEWNESS_ABOUT_MINOR,KURTOSIS_ABOUT_MAJOR,KURTOSIS_ABOUT_MINOR,HOLLOWS_RATIO,bus,opel,saab
-0.932480539911433,-1.43628770763015,-0.766485585671362,-0.774998700801238,-0.0879603619054184,0.0940238518063364,-1.07803480753347,1.16061249972832,-0.996375189240673,-1.23995935527597,-1.13475015090883,-0.984259296195688,-1.46569752769153,-0.863122389403649,-0.889946010671603,-0.291033574477846,0.822098883745139,0.856000227700176,0,0,0
-0.446717894120132,-1.76044387693924,-1.02010709949867,-0.98412757650273,-0.848585229080723,-0.557977612358915,-1.37883211860646,1.67267412933466,-1.38215707029221,-2.06665321321001,-1.29401200891156,-1.22196023423255,-1.74222504400452,-0.996687697879136,-0.279985714942592,1.50043093854267,1.14656618285799,0.856000227700176,0,0,1
-0.689599217015783,0.184493138915277,-0.512864071844053,0.0615168020047277,0.799435316465771,-0.557977612358915,-0.506519916494782,0.264504647917224,-0.610593308189136,8.14316250928203e-05,-0.274736117694075,-0.514516966265703,0.531445645680059,-0.195295847026215,-0.279985714942592,-0.179067042414063,0.0109306359630201,-0.0850120886986421,1,0,0
-0.568158555567957,-0.463819199702895,0.184595091181046,-0.745123147129597,-0.468272795493071,0.311357673194754,-0.506519916494782,0.392520055318809,-0.610593308189136,-0.275483187686254,-0.497702718897899,-0.537155150840642,-0.421038021620236,-0.0617305385507281,0.329974580786419,0.0448660217135014,-0.313536663149827,0.183848573129592,0,0,0
0.039044751671169,0.670727392878907,-0.195837179559917,1.01753451949726,1.17974775005342,-0.775311433747333,0.155234167865802,-0.503587796492288,0.160970453913939,0.413428360592113,0.234901827914668,0.14199038640753,0.961599559944709,-0.195295847026215,-0.0766656163662548,-1.18676583098811,1.30879983241441,0.452709234957825,1,0,0
0.28192607456682,1.64319590080617,1.32589190340394,0.957783412153977,0.419122882878118,0.0940238518063364,1.05762610108478,-1.14366483350021,0.932534216017014,1.24012221852615,1.22232534753161,1.04185822326136,2.19061074355799,0.205400078400246,-0.0766656163662548,-1.18676583098811,-0.475770312706251,-0.219442419612759,0,1,0
-0.568158555567957,-1.43628770763015,-1.97118777635108,-1.79076752563705,-1.22889766266838,-0.557977612358915,-1.52923077414296,2.05672035153942,-1.38215707029221,-1.30885051010381,-1.64438809651757,-1.32383206481977,-1.52714808687219,1.00679192925317,-0.889946010671603,0.156832553777284,-1.28693856048837,-1.42931539783981,0,0,0
0.646248058910295,-0.625897284357438,-0.322647936473571,0.83828119746741,0.926206127661655,-0.557977612358915,0.245473361187699,-0.631603203893873,0.160970453913939,-0.619938961825438,0.426016057517946,0.255181309282225,-0.728290817523558,-0.0617305385507281,-0.483305813518929,-0.291033574477846,1.47103348197083,0.452709234957825,1,0,0
1.25345136614942,1.48111781615162,1.13567576803345,0.509650107079352,-0.0879603619054184,0.311357673194754,1.41858287437237,-1.2716802409018,1.31831609706855,1.72236030232101,1.15862060433051,1.39275008417291,1.39175347420936,0.205400078400246,-0.279985714942592,-0.179067042414063,-0.638003962262675,-0.0850120886986421,0,0,1
0.889129381805946,1.80527398546071,1.13567576803345,1.37604116355696,0.926206127661655,0.311357673194754,1.17794502551398,-1.14366483350021,1.31831609706855,1.44679568300966,1.22232534753161,1.1946659691422,1.48392931298036,0.205400078400246,-0.0766656163662548,-0.850866234796758,-0.475770312706251,-0.353872750526876,0,1,0
-1.17536186280708,0.346571223569821,-0.449458693387226,-0.476243164084822,0.292352071682234,-0.557977612358915,-0.446360454280183,0.264504647917224,-0.610593308189136,-0.206592032858417,-0.433997975696807,-0.486219235547029,0.285643408957402,0.338965386875732,-1.29658620782428,-1.07479929892432,-0.638003962262675,-0.488303081440993,1,0,0
-1.17536186280708,-1.27420962297561,-1.84437701943742,-1.43226088157735,-0.341501984297187,-0.775311433747333,-1.37883211860646,1.80068953673625,-1.38215707029221,-1.58441512941515,-1.51697861011538,-1.23893887266375,-1.28134585014954,1.27392254620414,0.126654482210082,-1.29873236305189,-1.61140585960122,-1.69817605966804,0,0,0
0.039044751671169,-0.301741115048352,-1.14691785641233,0.121267909348011,0.926206127661655,-0.340643790970498,-0.56667937870938,0.264504647917224,-0.610593308189136,-0.413265497341928,-0.625112205300085,-0.542814696984377,0.0705664518250776,-0.595991772452675,0.533294679362756,-1.29873236305189,1.63326713152726,1.39372155135664,1,0,0
-0.811039878463608,-0.950053453666524,-0.766485585671362,-0.62562093244303,-0.0879603619054184,-0.340643790970498,-0.777237496460475,0.648550870121979,-0.996375189240673,-0.826612426308948,-0.784374063302817,-0.752217904302563,-1.03554361342688,-0.462426463977189,-1.09326610924794,-1.18676583098811,0.497631584632291,0.452709234957825,1,0,0
0.646248058910295,1.31903973149708,1.45270266031759,1.49554337824353,0.545893694074002,0.528691494583171,1.05762610108478,-1.14366483350021,0.932534216017014,1.17123106369832,1.03121111792833,1.03619867711762,1.51465459257069,-0.595991772452675,-1.29658620782428,-0.738899702732975,0.335397935075868,0.721569896786059,0,0,1
-1.05392120135926,0.0224150542607344,-0.13243180110309,-0.44636761041318,0.292352071682234,0.0940238518063364,-0.656918572031278,0.520535462720394,-0.610593308189136,8.14316250928203e-05,-0.625112205300085,-0.656005619859072,-0.0216093869459188,-0.195295847026215,-1.09326610924794,-0.96283276686054,-0.151303013593404,0.452709234957825,0,0,0
-1.29680252425491,-1.43628770763015,-1.7809716409806,-1.49201198892064,-0.595043606688955,-0.557977612358915,-1.22843346306996,1.54465872193308,-0.996375189240673,-1.58441512941515,-1.45327386691429,-1.14272658822026,-1.09699417260754,1.27392254620414,-0.0766656163662548,-1.07479929892432,-1.61140585960122,-1.69817605966804,0,0,1
1.6177733504929,1.48111781615162,1.0088650111198,1.01753451949726,0.419122882878118,0.528691494583171,1.47874233658697,-1.2716802409018,1.70409797812009,1.30901337335399,1.2860300907327,1.44934554561026,1.26885235584803,-0.0617305385507281,-1.09326610924794,1.72436400267024,-0.313536663149827,0.452709234957825,0,0,1
1.01057004325377,0.0224150542607344,0.184595091181046,0.718778982780844,0.292352071682234,-0.557977612358915,0.696669327797188,-1.01564942609863,0.546752334965477,-0.137700878030581,0.903801631526142,0.73624273149968,-0.359587462439572,0.472530695351219,-0.0766656163662548,-0.626933170669193,0.984332533301562,-0.353872750526876,1,0,0
-1.66112450859838,-1.11213153832107,-1.21032323486915,-1.19325645220422,-0.848585229080723,-0.340643790970498,-0.686998303138577,0.648550870121979,-0.610593308189136,-1.23995935527597,-0.656964576900631,-0.71260108129642,-0.513213860391233,1.40748785467963,0.533294679362756,0.828631746159978,-1.44917221004479,-1.42931539783981,0,0,1
-0.568158555567957,-0.301741115048352,0.184595091181046,-0.26711428838333,0.292352071682234,0.528691494583171,-0.416280723172884,0.264504647917224,-0.610593308189136,0.206754896108603,-0.497702718897899,-0.474900143259559,-0.0216093869459188,-0.0617305385507281,-0.279985714942592,-0.403000106541628,-0.638003962262675,0.0494182422154748,0,0,0
-0.689599217015783,-0.463819199702895,-0.322647936473571,-0.535994271428105,-0.468272795493071,-0.123309969582081,-0.867476689782373,0.776566277523564,-0.996375189240673,-0.413265497341928,-0.752521691702271,-0.83145155031485,-0.513213860391233,-1.13025300635462,0.736614777939093,-0.179067042414063,1.47103348197083,1.25929122044253,0,0,1
-0.0823959097766563,-1.5983657922847,-1.02010709949867,-0.44636761041318,-0.341501984297187,-0.557977612358915,-0.807317227567774,0.648550870121979,-0.996375189240673,-1.37774166493164,-0.84807880650391,-0.769196542733767,-1.68077448482385,-1.13025300635462,-0.279985714942592,0.0448660217135014,1.30879983241441,0.856000227700176,0,1,0
0.889129381805946,0.508649308224364,1.57951341723124,1.58517003925845,0.799435316465771,0.311357673194754,1.17794502551398,-1.14366483350021,1.31831609706855,0.413428360592113,1.38158720553434,1.13807050770485,0.900149000764045,-0.328861155501702,-0.279985714942592,2.84402932330806,0.173164285519444,0.856000227700176,0,1,0
-0.811039878463608,-1.11213153832107,0.184595091181046,0.240770124034578,-0.0879603619054184,-0.123309969582081,-0.145563143207191,-0.119541574287532,-0.224811427137598,-1.30885051010381,-0.0836218880907963,-0.21456102064776,-1.37352168892053,-1.26381831483011,-1.09326610924794,1.38846440647889,1.47103348197083,1.25929122044253,0,1,0
0.767688720358121,0.184493138915277,0.501621983465182,0.0913923556763693,0.672664505269887,0.0940238518063364,-0.356121260958285,0.264504647917224,-0.224811427137598,0.137863741280766,-0.593259833699539,-0.435283320253416,0.285643408957402,-0.729557080928162,2.15985546797345,-0.626933170669193,0.497631584632291,0.587139565871942,0,0,0
-1.41824318570273,-0.139663030393809,-0.639674828757707,-1.52188754259228,-1.22889766266838,-0.340643790970498,-0.506519916494782,0.392520055318809,-0.610593308189136,-0.0688097232027439,-0.465850347297353,-0.565452881559316,0.0705664518250776,1.27392254620414,-0.889946010671603,-1.18676583098811,-1.44917221004479,-1.42931539783981,1,0,0
-0.446717894120132,0.508649308224364,0.248000469637873,4.09471654767635,8.15214236582705,8.78737670734303,-0.476440185387482,0.392520055318809,-0.610593308189136,0.551210670247787,2.65568206955619,-0.531495604696907,0.777247882402716,6.08227365132167,-1.29658620782428,0.268799085841066,-0.638003962262675,-0.219442419612759,0,0,0
1.49633268904507,1.31903973149708,1.0088650111198,0.210894570362936,-0.975356040276608,0.311357673194754,1.41858287437237,-1.2716802409018,1.31831609706855,1.58457799266534,1.47714432033598,1.42104781489159,1.33030291502869,0.205400078400246,-1.09326610924794,-0.403000106541628,-0.313536663149827,0.183848573129592,0,0,1
-1.53968384715056,0.0224150542607344,-0.893296342585016,0.00176569466144437,1.43328937244519,-0.557977612358915,-0.536599647602081,0.392520055318809,-0.610593308189136,-0.137700878030581,-0.497702718897899,-0.588091066134255,0.347093968138067,0.338965386875732,0.126654482210082,-1.41069889511567,-0.962471261375522,-0.891594074183343,1,0,0
0.160485413118994,0.508649308224364,1.38929728186076,1.34616560988532,0.672664505269887,0.0940238518063364,1.08770583219208,-1.14366483350021,0.932534216017014,0.206754896108603,1.22232534753161,1.0644964078363,0.838698441583381,0.205400078400246,-0.279985714942592,-0.403000106541628,-0.475770312706251,-0.353872750526876,0,1,0
-0.689599217015783,-1.27420962297561,-1.97118777635108,-1.91026974032362,-1.22889766266838,-0.775311433747333,-1.49915104303566,2.05672035153942,-1.38215707029221,-1.37774166493164,-1.70809283971866,-1.31817251867604,-1.52714808687219,1.80818378010609,0.329974580786419,0.380765617904849,-1.61140585960122,-1.69817605966804,0,0,0
0.039044751671169,0.670727392878907,0.311405848094701,-0.954252022831088,-0.975356040276608,0.528691494583171,-0.326041529850986,0.264504647917224,-0.224811427137598,0.964557599214807,-0.338440860895167,-0.418304681822212,0.347093968138067,0.338965386875732,-0.279985714942592,-0.850866234796758,-0.962471261375522,-0.219442419612759,0,0,0
-0.0823959097766563,-1.27420962297561,-0.386053314930399,0.420023446064427,0.16558126048635,-0.123309969582081,-0.145563143207191,-0.119541574287532,-0.224811427137598,-0.964394735964621,0.0756399699119358,-0.197582382216556,-1.09699417260754,-0.729557080928162,-0.483305813518929,-0.626933170669193,0.497631584632291,0.183848573129592,0,0,1
3.0750612878668,1.48111781615162,1.51610803877442,1.52541893191517,0.419122882878118,0.746025315971588,1.32834368105047,-1.2716802409018,1.31831609706855,1.30901337335399,1.09491586112942,1.33049507659183,1.76045682929334,-0.863122389403649,2.76981576370246,-1.29873236305189,0.497631584632291,0.856000227700176,0,0,1
-0.0823959097766563,0.184493138915277,-0.00562104418943541,-0.715247593457955,-0.468272795493071,0.528691494583171,-0.295961798743687,0.264504647917224,-0.224811427137598,0.826775289559134,-0.274736117694075,-0.390006951103538,0.439269806909063,0.606096003826706,-0.889946010671603,-0.96283276686054,-0.962471261375522,-0.219442419612759,0,0,0
-0.325277232672307,-0.301741115048352,-0.766485585671362,-1.07375423751765,-0.848585229080723,-0.123309969582081,-1.16827400085536,1.28862790712991,-0.996375189240673,-0.137700878030581,-0.943635921305549,-1.05783339606424,-0.574664419571897,-0.328861155501702,-1.09326610924794,-0.514966638605411,0.173164285519444,-0.219442419612759,0,0,0
-1.05392120135926,-0.463819199702895,-1.02010709949867,-1.40238532790571,-0.975356040276608,-0.557977612358915,-0.626838840923979,0.648550870121979,-0.610593308189136,-0.482156652169764,-0.529555090498446,-0.695622442865215,-0.0216093869459188,2.07531439705706,-0.0766656163662548,0.156832553777284,-1.44917221004479,-1.83260639058216,1,0,0
-0.568158555567957,0.346571223569821,-0.0690264226462626,-0.655496486114672,0.292352071682234,0.528691494583171,-0.386200992065585,0.392520055318809,-0.224811427137598,1.03344875404264,-0.593259833699539,-0.497538327834499,0.408544527318731,0.472530695351219,-0.0766656163662548,0.0448660217135014,-0.800237611819098,-0.353872750526876,0,0,0
-0.325277232672307,0.0224150542607344,-0.195837179559917,0.210894570362936,-0.341501984297187,0.0940238518063364,-0.17564287431449,-0.119541574287532,-0.224811427137598,8.14316250928203e-05,-0.147326631291889,-0.203241928360291,0.132017011005742,-1.3973836233056,-1.29658620782428,-0.291033574477846,1.63326713152726,1.66258221318488,0,0,1
-1.90400583149404,-1.11213153832107,-1.21032323486915,-1.6115142036072,-1.35566847386426,-0.557977612358915,-0.807317227567774,0.776566277523564,-0.610593308189136,-1.23995935527597,-0.84807880650391,-0.797494273452441,-0.881917215475218,0.606096003826706,-0.889946010671603,-0.96283276686054,-1.28693856048837,-1.42931539783981,0,0,1
-0.203836571224482,-1.11213153832107,-0.703080207214535,0.151143463019653,0.545893694074002,-0.340643790970498,-0.446360454280183,0.264504647917224,-0.610593308189136,-1.03328589079246,-0.242883746093528,-0.480559689403294,-1.37352168892053,-0.328861155501702,-0.483305813518929,1.27649787441511,0.0109306359630201,-0.0850120886986421,0,0,1
0.52480739746247,1.64319590080617,1.19908114649028,1.7644233612883,1.05297693885754,0.0940238518063364,1.23810448772857,-1.2716802409018,1.31831609706855,1.37790452818183,1.50899669193652,1.25126143057954,2.15988546396766,-0.0617305385507281,-1.09326610924794,-0.738899702732975,-0.151303013593404,0.183848573129592,0,1,0
0.889129381805946,-0.463819199702895,-1.27372861332598,0.181019016691294,0.672664505269887,-0.557977612358915,-0.596759109816679,0.264504647917224,-0.610593308189136,-0.619938961825438,-0.625112205300085,-0.559793335415581,-0.298136903258908,-0.996687697879136,0.126654482210082,-0.179067042414063,2.11996808019653,1.79701254409899,1,0,0
0.889129381805946,1.80527398546071,1.38929728186076,0.479774553407711,-1.10212685147249,-0.557977612358915,2.65185184977164,-1.91175727790972,2.8614436212747,1.37790452818183,2.75123918435783,2.9208275429813,1.69900627011268,1.40748785467963,-0.279985714942592,1.50043093854267,-1.44917221004479,-1.56374572875393,1,0,0
0.039044751671169,-1.43628770763015,-1.02010709949867,-0.535994271428105,-0.0879603619054184,-0.123309969582081,-1.07803480753347,1.16061249972832,-0.996375189240673,-0.895503581136785,-1.10289777930828,-0.989918842339423,-1.71149976441419,-1.3973836233056,0.533294679362756,-1.07479929892432,1.9577344306401,1.66258221318488,0,0,0
0.403366736014645,-0.139663030393809,0.882054254206145,0.778530090124127,0.16558126048635,0.0940238518063364,0.486111210046093,-0.631603203893873,0.546752334965477,-0.275483187686254,0.426016057517946,0.407989055163064,-0.298136903258908,-0.863122389403649,-0.483305813518929,-0.514966638605411,0.335397935075868,0.452709234957825,0,0,1
-0.568158555567957,0.346571223569821,0.121189712724219,-1.07375423751765,-0.848585229080723,0.528691494583171,-0.356121260958285,0.392520055318809,-0.224811427137598,0.826775289559134,-0.625112205300085,-0.486219235547029,0.0398411722347455,0.205400078400246,-0.279985714942592,-0.403000106541628,-1.12470491093195,-0.488303081440993,0,0,0
1.6177733504929,1.31903973149708,1.32589190340394,1.55529448558681,0.545893694074002,0.528691494583171,1.20802475662128,-1.14366483350021,1.31831609706855,1.03344875404264,1.06306348952887,1.20598506142967,1.1459512374867,-0.863122389403649,-1.29658620782428,-1.29873236305189,0.335397935075868,0.721569896786059,0,1,0
-1.05392120135926,-0.950053453666524,-0.893296342585016,-1.49201198892064,-1.22889766266838,-0.775311433747333,-1.22843346306996,1.54465872193308,-0.996375189240673,-0.895503581136785,-1.29401200891156,-1.12574794978906,-1.00481833383655,0.338965386875732,0.329974580786419,-0.514966638605411,-1.12470491093195,-1.16045473601158,0,0,0
1.1320107047016,0.83280547753345,1.0088650111198,1.28641450254204,0.16558126048635,0.0940238518063364,0.726749058904487,-0.887634018697043,0.546752334965477,0.89566644438697,0.808244516724503,0.719264093068476,0.316368688547735,-1.13025300635462,-0.279985714942592,-0.850866234796758,1.47103348197083,1.12486088952841,0,1,0
-2.02544649294186,-1.11213153832107,-1.21032323486915,-1.01400313017437,-0.341501984297187,-0.775311433747333,-1.16827400085536,1.41664331453149,-0.996375189240673,-1.23995935527597,-1.3895691237132,-1.09179067292665,-1.09699417260754,0.87322662077768,1.3465750736681,0.940598278223761,-0.962471261375522,-1.16045473601158,0,1,0
0.28192607456682,-0.787975369011981,-0.766485585671362,-1.462136435249,-1.48243928506014,-0.123309969582081,-0.95771588310427,1.16061249972832,-0.996375189240673,-0.482156652169764,-0.84807880650391,-0.967280657764484,-1.09699417260754,1.00679192925317,0.736614777939093,0.0448660217135014,-0.962471261375522,-1.69817605966804,0,0,0
-1.29680252425491,-0.463819199702895,-1.02010709949867,-0.386616503069897,0.672664505269887,-0.340643790970498,-0.56667937870938,0.520535462720394,-0.610593308189136,-0.275483187686254,-0.465850347297353,-0.605069704565459,-0.482488580800901,0.739661312302193,-0.483305813518929,-1.18676583098811,-1.12470491093195,-1.02602440509746,1,0,0
-0.0823959097766563,0.0224150542607344,0.248000469637873,0.957783412153977,0.926206127661655,-0.340643790970498,0.456031478938794,-0.759618611295458,0.546752334965477,-0.206592032858417,0.457868429118493,0.470244062744146,0.25491812936707,-0.0617305385507281,-1.29658620782428,-0.96283276686054,0.822098883745139,0.183848573129592,1,0,0
-0.568158555567957,-0.625897284357438,-0.449458693387226,-0.774998700801238,-0.721814417884839,-0.340643790970498,-0.686998303138577,0.648550870121979,-0.610593308189136,-0.757721271481111,-0.593259833699539,-0.695622442865215,-0.574664419571897,0.472530695351219,2.36317556654979,-0.850866234796758,-0.800237611819098,-1.02602440509746,0,1,0
-1.53968384715056,-0.301741115048352,-0.893296342585016,-1.31275866689079,-0.595043606688955,-0.123309969582081,-0.596759109816679,0.648550870121979,-0.610593308189136,-0.137700878030581,-0.625112205300085,-0.661665166002807,-0.083059946126583,1.40748785467963,-0.0766656163662548,0.604698682032414,-1.61140585960122,-1.56374572875393,1,0,0
0.52480739746247,1.64319590080617,1.19908114649028,1.49554337824353,0.926206127661655,0.528691494583171,1.68930045433806,-1.39969564830338,1.70409797812009,2.06681607646019,1.34973483393379,1.74364194508447,1.26885235584803,0.205400078400246,-0.0766656163662548,0.156832553777284,-0.313536663149827,-0.0850120886986421,0,1,0
-0.932480539911433,-0.139663030393809,-0.259242558016744,-0.147612073696764,0.799435316465771,0.0940238518063364,-0.807317227567774,0.648550870121979,-0.996375189240673,-0.0688097232027439,-0.656964576900631,-0.763536996590032,-0.113785225716915,-0.328861155501702,-1.09326610924794,-0.179067042414063,0.173164285519444,0.721569896786059,0,0,0
0.52480739746247,0.670727392878907,0.121189712724219,1.49554337824353,1.56006018364108,-0.340643790970498,0.636509865582589,-0.887634018697043,0.546752334965477,0.413428360592113,0.617130287121225,0.668328177774863,1.05377539871571,0.205400078400246,-0.483305813518929,-0.626933170669193,0.984332533301562,-0.0850120886986421,1,0,0
0.28192607456682,1.64319590080617,1.0088650111198,-0.237238734711689,-0.975356040276608,0.311357673194754,1.38850314326507,-1.2716802409018,1.31831609706855,1.86014261197668,1.19047297593106,1.37577144574171,1.42247875379969,0.472530695351219,-0.686625912095266,-0.738899702732975,-0.638003962262675,-0.353872750526876,0,1,0
0.403366736014645,2.29150823942434,1.64291879568807,1.73454780761666,1.05297693885754,0.528691494583171,1.65922072323076,-1.39969564830338,1.70409797812009,2.61794531508289,1.15862060433051,1.65308920678471,1.33030291502869,-0.328861155501702,0.736614777939093,1.38846440647889,-0.475770312706251,0.318278904043709,0,1,0
-0.203836571224482,-0.950053453666524,0.565027361922009,0.65902787543756,0.0388104492904658,-0.123309969582081,0.2153936300804,-0.503587796492288,0.160970453913939,-0.757721271481111,0.234901827914668,0.147649932551265,-0.728290817523558,-0.729557080928162,-0.686625912095266,1.16453134235133,0.497631584632291,0.587139565871942,0,1,0
-2.51120913873316,-1.27420962297561,-1.84437701943742,-1.73101641829377,-0.975356040276608,-0.557977612358915,-1.28859292528456,1.80068953673625,-0.996375189240673,-1.37774166493164,-1.70809283971866,-1.20498159580134,-0.851191935884886,1.27392254620414,-1.09326610924794,0.268799085841066,-2.09810680827049,-1.56374572875393,0,1,0
-0.568158555567957,-0.463819199702895,0.438216605008355,-0.655496486114672,-0.0879603619054184,0.528691494583171,-0.536599647602081,0.392520055318809,-0.610593308189136,-0.206592032858417,-0.593259833699539,-0.576771973846785,-0.359587462439572,-0.0617305385507281,0.93993487651543,1.16453134235133,-0.313536663149827,0.452709234957825,0,0,0
0.889129381805946,1.31903973149708,1.32589190340394,1.01753451949726,0.16558126048635,0.0940238518063364,0.786908521119086,-0.887634018697043,0.546752334965477,0.964557599214807,0.680835030322317,0.741902277643415,1.08450067830604,-0.595991772452675,-0.279985714942592,-0.850866234796758,0.335397935075868,0.318278904043709,0,1,0
-0.325277232672307,-0.950053453666524,0.0577843342673918,0.031641248333086,-0.214731173101303,-0.123309969582081,0.0950747056512032,-0.375572389090703,0.160970453913939,-0.964394735964621,0.266754199515214,0.0287994635328346,-0.697565537933226,-0.0617305385507281,-1.29658620782428,-0.291033574477846,-0.151303013593404,-0.219442419612759,0,0,1
-0.932480539911433,-0.787975369011981,-1.27372861332598,-0.864625361816163,0.0388104492904658,-0.340643790970498,-0.56667937870938,0.520535462720394,-0.610593308189136,-1.03328589079246,-0.752521691702271,-0.622048342996663,-0.0523346665362509,1.27392254620414,-0.889946010671603,-1.07479929892432,-1.44917221004479,-1.42931539783981,0,0,1
1.25345136614942,1.15696164684254,0.755243497292491,1.16691228785547,0.545893694074002,-0.775311433747333,1.17794502551398,-1.2716802409018,1.31831609706855,0.89566644438697,1.22232534753161,1.27955916129822,1.33030291502869,0.472530695351219,0.93993487651543,-0.96283276686054,0.659865234188715,-0.62273341235511,1,0,0
-0.568158555567957,-0.139663030393809,-0.893296342585016,-1.67126531095049,-1.48243928506014,-0.340643790970498,-0.56667937870938,0.520535462720394,-0.610593308189136,-0.0688097232027439,-0.561407462098992,-0.633367435284133,0.439269806909063,2.07531439705706,-0.0766656163662548,-0.850866234796758,-1.61140585960122,-1.83260639058216,1,0,0
-0.811039878463608,0.184493138915277,-0.703080207214535,-0.296989842054972,0.545893694074002,-0.557977612358915,-0.536599647602081,0.392520055318809,-0.610593308189136,-0.137700878030581,-0.433997975696807,-0.548474243128111,0.439269806909063,0.0718347699247588,-0.889946010671603,-1.41069889511567,-0.475770312706251,-0.757163743269227,1,0,0
0.646248058910295,0.994883562187993,0.628432740378837,1.01753451949726,0.419122882878118,-0.775311433747333,1.20802475662128,-1.2716802409018,1.31831609706855,0.757884134731297,1.38158720553434,1.30785689201689,1.20740179666737,0.739661312302193,-0.279985714942592,-0.179067042414063,0.335397935075868,-0.891594074183343,1,0,0
0.039044751671169,-1.43628770763015,-0.893296342585016,-1.2530075595475,-0.975356040276608,-0.340643790970498,-1.25851319417726,1.41664331453149,-0.996375189240673,-1.10217704562029,-1.07104540770773,-1.12008840364532,-1.80367560318518,-0.863122389403649,-1.09326610924794,-1.18676583098811,0.984332533301562,0.0494182422154748,0,0,0
